id,value_encoded,value_category
46580648,2,Excellent_Value
27694799,1,Fair_Value
873618055548858490,1,Fair_Value
1199153299223142286,0,Poor_Value
1343195818104828510,2,Excellent_Value
1180074303331331829,1,Fair_Value
1425672293256602325,2,Excellent_Value
22229654,1,Fair_Value
1416804864955519021,2,Excellent_Value
1302824417357723408,2,Excellent_Value
575514826451993100,1,Fair_Value
1113702831968298540,0,Poor_Value
51771356,1,Fair_Value
32472301,1,Fair_Value
964024168058797673,1,Fair_Value
1259688338995952157,1,Fair_Value
52003091,0,Poor_Value
1334198601292572960,1,Fair_Value
1499444491204889124,2,Excellent_Value
36266680,1,Fair_Value
1016800223644563956,0,Poor_Value
1017909600103976309,1,Fair_Value
1298581988684601890,1,Fair_Value
963641231270031822,1,Fair_Value
18840939,2,Excellent_Value
696633638063298239,1,Fair_Value
1470566318278867322,1,Fair_Value
54097642,0,Poor_Value
1395996896704822946,1,Fair_Value
35086143,2,Excellent_Value
1407422997353560186,0,Poor_Value
80394,1,Fair_Value
31638887,1,Fair_Value
50617578,2,Excellent_Value
731179962615337316,1,Fair_Value
50964264,1,Fair_Value
1076282523247061786,0,Poor_Value
656621831140409433,1,Fair_Value
656032453075135273,2,Excellent_Value
765519459046574762,2,Excellent_Value
33932451,1,Fair_Value
23056794,2,Excellent_Value
914471919784074050,2,Excellent_Value
1001442229211650330,2,Excellent_Value
6188428,0,Poor_Value
981348088415479234,2,Excellent_Value
1382148859481254884,1,Fair_Value
54310403,0,Poor_Value
1463302987335035971,0,Poor_Value
1414744257280261429,1,Fair_Value
814711435172995895,0,Poor_Value
1395992006559579763,1,Fair_Value
1074629679456140200,1,Fair_Value
1111706771115346740,0,Poor_Value
1221747433933114959,2,Excellent_Value
18826729,1,Fair_Value
53363512,2,Excellent_Value
1337790481299341074,1,Fair_Value
1308918702192318220,1,Fair_Value
35465946,0,Poor_Value
778296450444359998,0,Poor_Value
47821695,2,Excellent_Value
52030447,1,Fair_Value
27000477,1,Fair_Value
1235663986555344269,1,Fair_Value
53515471,0,Poor_Value
1018324974169653226,1,Fair_Value
1225271890716073436,1,Fair_Value
615447382310622346,2,Excellent_Value
946538801597822211,2,Excellent_Value
1282192965931189397,2,Excellent_Value
1016210516483731861,1,Fair_Value
1293583539063185328,2,Excellent_Value
24599232,0,Poor_Value
54377492,2,Excellent_Value
1431659685389535979,1,Fair_Value
6279041,2,Excellent_Value
15964728,2,Excellent_Value
4588670,1,Fair_Value
782081170377051370,2,Excellent_Value
20146345,1,Fair_Value
801581482945489916,2,Excellent_Value
33910086,2,Excellent_Value
1279089510452626448,0,Poor_Value
932266061164548316,0,Poor_Value
1373414149781866300,2,Excellent_Value
35836829,1,Fair_Value
1394260732874219363,2,Excellent_Value
37047451,1,Fair_Value
43568590,2,Excellent_Value
1164167649695367773,2,Excellent_Value
1032896549142033259,2,Excellent_Value
632548329798764524,0,Poor_Value
1334789184589384393,1,Fair_Value
566260893661341086,1,Fair_Value
636529882627975666,0,Poor_Value
1511805535052171919,1,Fair_Value
1121109688050039217,0,Poor_Value
1395317008044801501,0,Poor_Value
1198001538653539731,1,Fair_Value
1051750040036237025,1,Fair_Value
765984125424307976,0,Poor_Value
1435707270082187705,1,Fair_Value
27611813,2,Excellent_Value
898023209648512741,1,Fair_Value
1020318622512356710,1,Fair_Value
1398843583277637133,0,Poor_Value
6092596,0,Poor_Value
808623413161786854,0,Poor_Value
609300672066220302,0,Poor_Value
1028538878630902674,1,Fair_Value
1297278311009270287,2,Excellent_Value
1181544250678152661,1,Fair_Value
1454529679337908778,2,Excellent_Value
1020502081525896809,1,Fair_Value
968037,0,Poor_Value
1002283155405615516,0,Poor_Value
52990204,1,Fair_Value
1019344335507000442,0,Poor_Value
1165985623811349892,2,Excellent_Value
24065926,2,Excellent_Value
808638415638750725,0,Poor_Value
42815848,1,Fair_Value
809454860807394381,2,Excellent_Value
1450393603550880632,0,Poor_Value
42708820,1,Fair_Value
54310404,1,Fair_Value
999945380536516622,1,Fair_Value
28390797,0,Poor_Value
1395122463825758801,0,Poor_Value
1382148643128201766,1,Fair_Value
48274411,2,Excellent_Value
742634532940882757,2,Excellent_Value
17825041,0,Poor_Value
27984599,2,Excellent_Value
51025805,2,Excellent_Value
21113078,1,Fair_Value
1224993986742840361,1,Fair_Value
17444964,0,Poor_Value
1316181903727971372,1,Fair_Value
1122498897065550102,0,Poor_Value
42125678,2,Excellent_Value
32450006,1,Fair_Value
62949,2,Excellent_Value
31654235,1,Fair_Value
1421937,1,Fair_Value
1334275030396848968,1,Fair_Value
48364329,0,Poor_Value
1304395458085801914,2,Excellent_Value
1429057007687617509,2,Excellent_Value
218006,2,Excellent_Value
50289522,0,Poor_Value
882756270267589795,1,Fair_Value
46495504,2,Excellent_Value
1485609968036776768,2,Excellent_Value
1074362061403591251,2,Excellent_Value
1056588238632763482,0,Poor_Value
1467700091741981455,2,Excellent_Value
17991554,2,Excellent_Value
970276368286893065,1,Fair_Value
731181643706023100,1,Fair_Value
24129914,1,Fair_Value
51928117,2,Excellent_Value
970283496042822542,1,Fair_Value
1080510265048636741,0,Poor_Value
2374361,2,Excellent_Value
38167638,0,Poor_Value
892027276624884427,2,Excellent_Value
4191242,2,Excellent_Value
23804039,0,Poor_Value
1163879022676618404,0,Poor_Value
581084315866302287,2,Excellent_Value
1382660940696055833,1,Fair_Value
783821,1,Fair_Value
38323518,2,Excellent_Value
1309621,0,Poor_Value
1214883947237848511,0,Poor_Value
876889902527969885,0,Poor_Value
28781468,1,Fair_Value
1014498440414162782,0,Poor_Value
21399171,0,Poor_Value
1400961849568503315,2,Excellent_Value
39058448,2,Excellent_Value
851598957497273250,1,Fair_Value
14153586,2,Excellent_Value
1009734436192704013,0,Poor_Value
691984794572559661,0,Poor_Value
35685982,2,Excellent_Value
17267153,2,Excellent_Value
31146290,1,Fair_Value
1158781975497225653,1,Fair_Value
44294698,0,Poor_Value
929045675460948100,1,Fair_Value
1374990990474948517,2,Excellent_Value
1383440968963046528,1,Fair_Value
811648463616870624,0,Poor_Value
1217702357422308736,1,Fair_Value
40348592,1,Fair_Value
54399356,2,Excellent_Value
1066297903257052276,1,Fair_Value
1143042709708232990,0,Poor_Value
7387117,1,Fair_Value
12273110,1,Fair_Value
1019698541966026648,0,Poor_Value
25842694,2,Excellent_Value
589970092582215104,2,Excellent_Value
1213329915027953992,2,Excellent_Value
52054281,2,Excellent_Value
14206695,2,Excellent_Value
3952335,2,Excellent_Value
1166889624822005811,2,Excellent_Value
48890376,0,Poor_Value
1308078887867481279,2,Excellent_Value
613037431723336617,1,Fair_Value
38919136,0,Poor_Value
19954872,2,Excellent_Value
19198126,0,Poor_Value
26334655,1,Fair_Value
1279140205739167186,0,Poor_Value
20305889,0,Poor_Value
787130202243308919,0,Poor_Value
1189046368664639319,0,Poor_Value
46689815,1,Fair_Value
982605464258940494,0,Poor_Value
1457475850194234687,0,Poor_Value
1206738371668255872,0,Poor_Value
883654274012956796,2,Excellent_Value
3780418,2,Excellent_Value
22175258,1,Fair_Value
1143859390340759947,0,Poor_Value
7845599,2,Excellent_Value
1163302947357929155,0,Poor_Value
29465769,1,Fair_Value
1035616869848562969,2,Excellent_Value
28603195,2,Excellent_Value
53025748,1,Fair_Value
16516337,1,Fair_Value
1045678622411394353,1,Fair_Value
1392817339811823200,2,Excellent_Value
1163159581629395066,2,Excellent_Value
1447214465764033163,2,Excellent_Value
967305643781924348,1,Fair_Value
673841061541590766,1,Fair_Value
864441037712455274,1,Fair_Value
7134495,0,Poor_Value
24651682,2,Excellent_Value
37648792,1,Fair_Value
994266136086497600,0,Poor_Value
1280559328503891238,0,Poor_Value
623368937855592926,2,Excellent_Value
13558571,1,Fair_Value
1110509513561128671,1,Fair_Value
811465641897403197,0,Poor_Value
32475115,0,Poor_Value
20776056,1,Fair_Value
1103147894313489143,2,Excellent_Value
7202063,2,Excellent_Value
20852562,1,Fair_Value
33426267,1,Fair_Value
585515804052784710,0,Poor_Value
603609071359362203,2,Excellent_Value
1355471944876155832,0,Poor_Value
15928389,2,Excellent_Value
568004858826235457,1,Fair_Value
1132674677754361167,0,Poor_Value
952447055584190252,1,Fair_Value
600427403866660581,0,Poor_Value
45957153,2,Excellent_Value
1039042603457326966,1,Fair_Value
27834918,1,Fair_Value
54309406,2,Excellent_Value
1222627099751810089,2,Excellent_Value
6749412,0,Poor_Value
1232676799734886345,0,Poor_Value
27141151,1,Fair_Value
1480041328240225163,0,Poor_Value
713471614819564043,0,Poor_Value
17318005,2,Excellent_Value
615559735697986633,1,Fair_Value
897007503683292016,0,Poor_Value
1436977247987126806,2,Excellent_Value
1367629623084510822,0,Poor_Value
23353721,0,Poor_Value
1443677410871104871,0,Poor_Value
1131865282885273994,1,Fair_Value
1133401188273347746,1,Fair_Value
43544022,1,Fair_Value
33189866,1,Fair_Value
1467408938442747022,1,Fair_Value
694897474848581220,2,Excellent_Value
1338721915332417895,2,Excellent_Value
17073817,0,Poor_Value
961112902132197980,1,Fair_Value
45641336,1,Fair_Value
1400321502456825269,0,Poor_Value
1101581865971720564,0,Poor_Value
771742267936971039,0,Poor_Value
985552542877913626,1,Fair_Value
552771753215987837,2,Excellent_Value
1353158867053926851,0,Poor_Value
1391365191020655957,2,Excellent_Value
17585947,0,Poor_Value
24361125,1,Fair_Value
4157431,2,Excellent_Value
719860536301603828,2,Excellent_Value
1436979281736280774,0,Poor_Value
1433419576108527070,1,Fair_Value
771771531232311583,0,Poor_Value
832658003198969467,0,Poor_Value
1503182890334372892,2,Excellent_Value
1490992660798618874,2,Excellent_Value
44968237,0,Poor_Value
47424960,2,Excellent_Value
6493489,0,Poor_Value
1446643213811420621,1,Fair_Value
928188363372718183,1,Fair_Value
28694360,1,Fair_Value
1495790616219606568,2,Excellent_Value
957417901732158832,0,Poor_Value
1021007458213627566,1,Fair_Value
1752552,2,Excellent_Value
1265590413949118774,2,Excellent_Value
53211811,0,Poor_Value
1191698056026626103,2,Excellent_Value
1239936440649751248,2,Excellent_Value
37893350,1,Fair_Value
17937346,1,Fair_Value
25432375,1,Fair_Value
29809870,1,Fair_Value
1157913071643649250,0,Poor_Value
1477667822848446317,2,Excellent_Value
32305804,2,Excellent_Value
48109455,0,Poor_Value
26952189,1,Fair_Value
669566252651840319,2,Excellent_Value
719781873635526115,2,Excellent_Value
556544651659057280,2,Excellent_Value
1017654443875917041,1,Fair_Value
1197243004072316089,0,Poor_Value
1077097201325991597,2,Excellent_Value
50528820,1,Fair_Value
7707695,1,Fair_Value
19859112,0,Poor_Value
50661344,1,Fair_Value
30906103,2,Excellent_Value
11260850,2,Excellent_Value
53842003,1,Fair_Value
27491473,0,Poor_Value
839670591861560022,0,Poor_Value
29926752,1,Fair_Value
50766152,2,Excellent_Value
1163134633074176374,1,Fair_Value
10099733,2,Excellent_Value
1233599135144042341,2,Excellent_Value
1310332650115319810,0,Poor_Value
895354591995413731,1,Fair_Value
873386845647719587,2,Excellent_Value
872715702649975771,0,Poor_Value
787929017640980034,2,Excellent_Value
1085154752185699963,2,Excellent_Value
1134751456054652565,0,Poor_Value
786266170995994763,1,Fair_Value
1280014607793240446,2,Excellent_Value
1147894273310336334,0,Poor_Value
1811602,0,Poor_Value
1446066408248126055,2,Excellent_Value
1131970444850118920,1,Fair_Value
989254997665378833,1,Fair_Value
1233047,0,Poor_Value
36233824,2,Excellent_Value
1372028695354562232,1,Fair_Value
37295413,1,Fair_Value
1025266470111500742,1,Fair_Value
699723,0,Poor_Value
1514754162468694740,2,Excellent_Value
1124871792836247465,1,Fair_Value
1345007013466362119,1,Fair_Value
33491094,2,Excellent_Value
45901108,0,Poor_Value
759696702405689752,2,Excellent_Value
781945,0,Poor_Value
36836903,0,Poor_Value
788704044559528740,2,Excellent_Value
968105782264744456,1,Fair_Value
847124389843763806,1,Fair_Value
10454632,1,Fair_Value
1309493201482701132,2,Excellent_Value
47445612,1,Fair_Value
10745940,0,Poor_Value
20571008,1,Fair_Value
54195764,2,Excellent_Value
1461612831745547420,0,Poor_Value
1353112743374481995,1,Fair_Value
594884693438755666,1,Fair_Value
1067994495061781920,1,Fair_Value
1176181777008382679,1,Fair_Value
42917380,1,Fair_Value
1328448386896677430,2,Excellent_Value
1193571013619908430,2,Excellent_Value
6225410,0,Poor_Value
856398877459332369,2,Excellent_Value
20902482,0,Poor_Value
20085436,2,Excellent_Value
594460740134664350,1,Fair_Value
702193960756516614,0,Poor_Value
46011192,0,Poor_Value
54343306,0,Poor_Value
919137085887403634,2,Excellent_Value
681422254963138965,1,Fair_Value
873229563906170089,0,Poor_Value
894408261995552594,1,Fair_Value
810963741953796014,2,Excellent_Value
1075554314462994551,0,Poor_Value
807448761105706985,1,Fair_Value
53238677,1,Fair_Value
1371333668175496560,2,Excellent_Value
1355254827483670308,1,Fair_Value
1046434653374363271,1,Fair_Value
11904332,0,Poor_Value
1014629402884066602,0,Poor_Value
1285798018724224187,2,Excellent_Value
53575268,1,Fair_Value
1305111368863437527,2,Excellent_Value
35654485,2,Excellent_Value
887292540587337770,2,Excellent_Value
965983015736074624,2,Excellent_Value
7459988,0,Poor_Value
1050805970394768320,1,Fair_Value
1130548824173003063,0,Poor_Value
871237811821685124,2,Excellent_Value
1197304130749192888,1,Fair_Value
669523558056563316,0,Poor_Value
1238149393098399010,0,Poor_Value
1046725864972952183,0,Poor_Value
593773846646772131,1,Fair_Value
629844043071126915,2,Excellent_Value
970271343447976241,0,Poor_Value
776915434428973241,0,Poor_Value
1141733077012152917,0,Poor_Value
1260235167908646393,1,Fair_Value
1072268520009906854,1,Fair_Value
47471892,2,Excellent_Value
39049258,1,Fair_Value
1514098753322148691,2,Excellent_Value
37093943,2,Excellent_Value
1161782938374045831,2,Excellent_Value
1429773700061595650,2,Excellent_Value
14126657,2,Excellent_Value
809471496586758502,1,Fair_Value
1132017321760242572,2,Excellent_Value
1338120791023771154,0,Poor_Value
53893213,2,Excellent_Value
3486460,2,Excellent_Value
1403810624530354746,2,Excellent_Value
28441113,2,Excellent_Value
1394260792296851165,1,Fair_Value
1055931788353691064,0,Poor_Value
1106475690574222054,2,Excellent_Value
1440723222624752737,0,Poor_Value
1477625146644144011,0,Poor_Value
48658723,2,Excellent_Value
951647478772659097,1,Fair_Value
3143981,2,Excellent_Value
680013344222400398,2,Excellent_Value
570231666164617151,2,Excellent_Value
1445742204969130383,1,Fair_Value
694328510570980212,2,Excellent_Value
17139721,1,Fair_Value
717333725261096500,1,Fair_Value
1406154616111103851,2,Excellent_Value
1232556799017563340,0,Poor_Value
588317335646125494,0,Poor_Value
1206500580638582421,2,Excellent_Value
980406,0,Poor_Value
1017544222956448071,0,Poor_Value
27657432,1,Fair_Value
49217813,2,Excellent_Value
8339910,0,Poor_Value
21697677,0,Poor_Value
38844022,2,Excellent_Value
747217579462383919,1,Fair_Value
48903997,2,Excellent_Value
650928182197343524,0,Poor_Value
17301795,1,Fair_Value
52915110,1,Fair_Value
1060909627970461981,0,Poor_Value
45138403,1,Fair_Value
37527430,1,Fair_Value
33370525,1,Fair_Value
1358961763733919649,2,Excellent_Value
691023,1,Fair_Value
1139816165120497113,0,Poor_Value
1275750043826770103,1,Fair_Value
627149030443054810,2,Excellent_Value
1108091761531965678,1,Fair_Value
1014799660370813654,0,Poor_Value
965982881681401212,2,Excellent_Value
25948779,0,Poor_Value
42203641,1,Fair_Value
1279779431975001621,2,Excellent_Value
19623002,0,Poor_Value
26992096,1,Fair_Value
1353117049767116134,2,Excellent_Value
1476486786980696784,2,Excellent_Value
1309103515558061655,1,Fair_Value
1632229,0,Poor_Value
13436012,0,Poor_Value
48975753,0,Poor_Value
53366945,2,Excellent_Value
37663203,1,Fair_Value
1388735900199017634,0,Poor_Value
49450915,1,Fair_Value
9593326,1,Fair_Value
22531210,0,Poor_Value
842959517933405363,0,Poor_Value
1364687357762797744,1,Fair_Value
30693458,1,Fair_Value
1493783372441007754,1,Fair_Value
791992346037731703,0,Poor_Value
1984267,2,Excellent_Value
6707650,0,Poor_Value
842006773025335767,1,Fair_Value
20999856,0,Poor_Value
756745139257532486,2,Excellent_Value
947852433403658838,1,Fair_Value
1293637417466112264,0,Poor_Value
933513583480771105,2,Excellent_Value
808637795215077790,0,Poor_Value
23361007,2,Excellent_Value
1155435406171991528,1,Fair_Value
543466002303976499,2,Excellent_Value
23803703,1,Fair_Value
23924830,2,Excellent_Value
51211655,2,Excellent_Value
6238270,0,Poor_Value
42766560,1,Fair_Value
1061163019028721533,1,Fair_Value
44073009,1,Fair_Value
787943743397727812,2,Excellent_Value
818381673840794118,1,Fair_Value
21729398,2,Excellent_Value
29690203,2,Excellent_Value
23904535,0,Poor_Value
1222496897677771746,2,Excellent_Value
33021652,2,Excellent_Value
945629403126774664,0,Poor_Value
1126404101768391133,1,Fair_Value
1143043125409282538,0,Poor_Value
13115344,0,Poor_Value
1095641725822572901,0,Poor_Value
1263178992382734912,1,Fair_Value
919578262398028405,0,Poor_Value
910085141126569139,2,Excellent_Value
314368,0,Poor_Value
9809502,2,Excellent_Value
1492947781687052119,0,Poor_Value
1468998022520258360,1,Fair_Value
1503685308745914610,1,Fair_Value
746374357388390386,1,Fair_Value
11851315,2,Excellent_Value
731180535609990507,1,Fair_Value
734839,0,Poor_Value
963182215679890554,2,Excellent_Value
1245739741929390316,2,Excellent_Value
1181324454476526897,0,Poor_Value
31994853,1,Fair_Value
43778249,1,Fair_Value
1513445821638975350,1,Fair_Value
506774,2,Excellent_Value
40062127,2,Excellent_Value
1056010816862640648,1,Fair_Value
1237742796516620197,1,Fair_Value
16175964,0,Poor_Value
1074904710315244425,2,Excellent_Value
659333607331810097,0,Poor_Value
53043306,2,Excellent_Value
44579880,0,Poor_Value
17703380,2,Excellent_Value
810372841734289414,2,Excellent_Value
48498361,1,Fair_Value
1365994160972029464,0,Poor_Value
630461178169966391,0,Poor_Value
671666698697413088,0,Poor_Value
931050621747697645,1,Fair_Value
1115347520620990927,0,Poor_Value
31439076,2,Excellent_Value
822653703653907163,1,Fair_Value
1283717029101285911,0,Poor_Value
1499452197805698348,2,Excellent_Value
19040263,2,Excellent_Value
1018750463570379468,1,Fair_Value
921657345062117084,2,Excellent_Value
49589697,1,Fair_Value
1287945865347215556,2,Excellent_Value
41646397,0,Poor_Value
699132459843936282,1,Fair_Value
52985560,1,Fair_Value
1318291238184726299,1,Fair_Value
2483759,2,Excellent_Value
15297353,2,Excellent_Value
1453426026821408775,2,Excellent_Value
774633336375822556,1,Fair_Value
578518604328999257,0,Poor_Value
860380347868420763,2,Excellent_Value
962539300066087162,0,Poor_Value
976286386603812695,2,Excellent_Value
668981563271266998,2,Excellent_Value
1235640541368478991,0,Poor_Value
679586044217297483,0,Poor_Value
669794178712397666,1,Fair_Value
1371983343613138903,0,Poor_Value
27225440,0,Poor_Value
21010862,0,Poor_Value
1406072863884911411,0,Poor_Value
903584883153094186,1,Fair_Value
16362304,1,Fair_Value
1086942185457702615,0,Poor_Value
1369100901965655430,0,Poor_Value
34901719,0,Poor_Value
4393392,0,Poor_Value
4549330,1,Fair_Value
1323689108362208206,0,Poor_Value
40139868,2,Excellent_Value
920162913174056731,1,Fair_Value
1390022326916209691,0,Poor_Value
39272891,0,Poor_Value
1109769935771732930,1,Fair_Value
797073798169417206,1,Fair_Value
656690471570966583,0,Poor_Value
1337785433237081966,2,Excellent_Value
1047919043506103413,2,Excellent_Value
1431428151237476329,2,Excellent_Value
43348706,1,Fair_Value
1160450070432324342,1,Fair_Value
939478142488077989,1,Fair_Value
54304442,0,Poor_Value
29924843,1,Fair_Value
1275468277912858472,0,Poor_Value
1112578119116546518,2,Excellent_Value
43357022,2,Excellent_Value
816082573013073733,0,Poor_Value
21503817,1,Fair_Value
1419192257031630622,0,Poor_Value
1006888221731452406,0,Poor_Value
18718406,2,Excellent_Value
1095003459603738735,2,Excellent_Value
1211909926565280369,0,Poor_Value
5039986,2,Excellent_Value
52166080,0,Poor_Value
993371235010514865,2,Excellent_Value
1504589395909481761,0,Poor_Value
30288734,1,Fair_Value
53868325,1,Fair_Value
53604297,2,Excellent_Value
839339049642341142,0,Poor_Value
2493692,0,Poor_Value
1415490363003621038,1,Fair_Value
898455887464820437,1,Fair_Value
43525924,1,Fair_Value
804247922554581888,0,Poor_Value
1469628689148389685,2,Excellent_Value
1080418251828504439,1,Fair_Value
668347386125270923,1,Fair_Value
1503685771774082403,1,Fair_Value
51786971,0,Poor_Value
1420501998925920714,2,Excellent_Value
1334754631110827118,0,Poor_Value
1503016632092145583,0,Poor_Value
124011,0,Poor_Value
32945280,1,Fair_Value
1237058639815943466,1,Fair_Value
996033983259758874,2,Excellent_Value
845902024566901178,2,Excellent_Value
836438961150225951,2,Excellent_Value
777550622581531873,2,Excellent_Value
1217819603403237062,0,Poor_Value
7007759,0,Poor_Value
1324605885470921799,0,Poor_Value
54142946,1,Fair_Value
53495313,2,Excellent_Value
573188955026413229,0,Poor_Value
17811571,1,Fair_Value
1707839,0,Poor_Value
699131788438697848,1,Fair_Value
1116267962756053876,1,Fair_Value
547796494931097931,0,Poor_Value
1130660417721867871,1,Fair_Value
881350486007138388,0,Poor_Value
6898334,0,Poor_Value
1379993892208956269,2,Excellent_Value
916964619207575436,1,Fair_Value
660335128998039146,0,Poor_Value
1086944229729437860,0,Poor_Value
979299354831685887,0,Poor_Value
605907899910643313,0,Poor_Value
1349533005306557689,0,Poor_Value
637696165698684462,1,Fair_Value
35606771,2,Excellent_Value
1016604,1,Fair_Value
22832573,1,Fair_Value
605788877624337595,2,Excellent_Value
27557325,1,Fair_Value
1201358744176993643,0,Poor_Value
50904287,0,Poor_Value
53395450,0,Poor_Value
1007278242703535548,0,Poor_Value
855688798976449016,2,Excellent_Value
42278240,1,Fair_Value
1200896436690424168,1,Fair_Value
1152202666112026779,0,Poor_Value
1013783098908465184,1,Fair_Value
681252657413248712,0,Poor_Value
423300,2,Excellent_Value
53530799,1,Fair_Value
27605089,0,Poor_Value
864007279009194655,2,Excellent_Value
1275621399213547462,1,Fair_Value
1072842,1,Fair_Value
15990349,0,Poor_Value
705916445155973920,0,Poor_Value
1255926509610809030,2,Excellent_Value
871236294484375864,1,Fair_Value
1343596858380911267,2,Excellent_Value
29494202,1,Fair_Value
24783322,2,Excellent_Value
53441903,2,Excellent_Value
53450580,2,Excellent_Value
43364499,2,Excellent_Value
584166797967646307,1,Fair_Value
1297973609035999754,1,Fair_Value
665078225179975568,1,Fair_Value
1276206729648610880,2,Excellent_Value
51506679,0,Poor_Value
29937304,2,Excellent_Value
1495945696407478184,0,Poor_Value
50465584,1,Fair_Value
15397792,1,Fair_Value
938730859076322058,1,Fair_Value
1301778,0,Poor_Value
1315222269646125424,0,Poor_Value
5340296,0,Poor_Value
1207604100440011425,0,Poor_Value
47744160,1,Fair_Value
1492043488706087702,0,Poor_Value
3994686,0,Poor_Value
41941077,2,Excellent_Value
487499,2,Excellent_Value
1076106174897448301,1,Fair_Value
977236206387592140,2,Excellent_Value
14934208,2,Excellent_Value
3890004,0,Poor_Value
644794977760437792,1,Fair_Value
988300499247796829,1,Fair_Value
1139270205535843334,2,Excellent_Value
1130373128291950952,1,Fair_Value
914630763493176124,2,Excellent_Value
49294011,0,Poor_Value
1497312826680542669,0,Poor_Value
51903225,2,Excellent_Value
41209658,2,Excellent_Value
604269094449636024,0,Poor_Value
1383561245101865568,0,Poor_Value
1482381812702520718,0,Poor_Value
602940434822632771,2,Excellent_Value
1151883215641739542,0,Poor_Value
754441751476281093,2,Excellent_Value
1068392220618227378,2,Excellent_Value
1077268842858000013,1,Fair_Value
47860697,1,Fair_Value
16145837,1,Fair_Value
1176371169318462366,2,Excellent_Value
1379296728564964973,0,Poor_Value
36051127,1,Fair_Value
715898228762505389,0,Poor_Value
1303791448721807929,1,Fair_Value
585053255252436135,0,Poor_Value
1058127231094253435,1,Fair_Value
3458257,2,Excellent_Value
1061111397349498971,0,Poor_Value
979249592025915980,0,Poor_Value
17284581,0,Poor_Value
1018783401784095921,0,Poor_Value
736956827837504630,2,Excellent_Value
1415340595712585603,0,Poor_Value
1487752665873873199,2,Excellent_Value
11341928,1,Fair_Value
34412290,0,Poor_Value
991460526382879969,2,Excellent_Value
24472891,1,Fair_Value
1226812468537344782,0,Poor_Value
1467767676396181799,1,Fair_Value
784010838925018045,0,Poor_Value
32808263,1,Fair_Value
629930216447704461,1,Fair_Value
1113054655057737147,1,Fair_Value
20799886,0,Poor_Value
640696495676441706,0,Poor_Value
1360385657603058468,2,Excellent_Value
8005452,1,Fair_Value
22832433,1,Fair_Value
1474807533413507095,2,Excellent_Value
13466682,0,Poor_Value
49548489,2,Excellent_Value
798597927999991654,1,Fair_Value
945375465457507090,2,Excellent_Value
20925073,1,Fair_Value
15535798,0,Poor_Value
1400899355951333765,2,Excellent_Value
41196176,2,Excellent_Value
1320400286630146695,2,Excellent_Value
52144102,0,Poor_Value
1025268574153091298,0,Poor_Value
1476236863063022330,1,Fair_Value
1537497,2,Excellent_Value
1110849551263993639,1,Fair_Value
1316411052704588200,1,Fair_Value
38099109,1,Fair_Value
1450255006371457304,0,Poor_Value
717430663336243321,2,Excellent_Value
1327729450958499476,2,Excellent_Value
50292861,2,Excellent_Value
1482791245792007244,2,Excellent_Value
1126815732985334674,0,Poor_Value
736433697993177817,1,Fair_Value
1272541129553452668,1,Fair_Value
940787436107995396,1,Fair_Value
41207200,2,Excellent_Value
876719875822515835,0,Poor_Value
18488036,0,Poor_Value
1257545512433115536,0,Poor_Value
661188654643133398,1,Fair_Value
1197274007076407803,0,Poor_Value
21026079,1,Fair_Value
1135074914774358004,1,Fair_Value
19878244,1,Fair_Value
2340335,2,Excellent_Value
1403006549492742467,0,Poor_Value
1122082203065797867,2,Excellent_Value
1074746182469394216,1,Fair_Value
5522423,1,Fair_Value
21678138,1,Fair_Value
1481221376397935824,2,Excellent_Value
1133977752372936999,1,Fair_Value
35091972,1,Fair_Value
51270194,0,Poor_Value
44125053,2,Excellent_Value
1254652310065298533,2,Excellent_Value
54342274,0,Poor_Value
926818362477759797,2,Excellent_Value
1015472530445526354,2,Excellent_Value
46497687,1,Fair_Value
23033379,2,Excellent_Value
1432325735306527196,2,Excellent_Value
15806021,2,Excellent_Value
1147129307708007024,0,Poor_Value
3339913,2,Excellent_Value
1376056617519774195,2,Excellent_Value
2111361,2,Excellent_Value
37296448,1,Fair_Value
588627678011039327,0,Poor_Value
23147423,1,Fair_Value
33537657,0,Poor_Value
1240005414222002474,0,Poor_Value
51305729,1,Fair_Value
1273946044422006593,0,Poor_Value
6516452,1,Fair_Value
40191346,2,Excellent_Value
1051480383324800324,2,Excellent_Value
46877156,2,Excellent_Value
12918990,2,Excellent_Value
913284003599687292,2,Excellent_Value
1346447484879610083,1,Fair_Value
12473694,1,Fair_Value
796371660559144897,0,Poor_Value
53980225,2,Excellent_Value
1351714827916782764,1,Fair_Value
607048353500723073,0,Poor_Value
33885875,2,Excellent_Value
1466398594743081363,2,Excellent_Value
36210735,1,Fair_Value
48146253,0,Poor_Value
1267761179071970897,2,Excellent_Value
1144790561932730647,1,Fair_Value
1417465384457175834,2,Excellent_Value
1457345699124339696,0,Poor_Value
942679458820383548,2,Excellent_Value
1280379205440676110,1,Fair_Value
34257011,1,Fair_Value
1453842861676186930,2,Excellent_Value
17192720,2,Excellent_Value
39775603,0,Poor_Value
950188488445797811,0,Poor_Value
176588,2,Excellent_Value
1033317734814309227,0,Poor_Value
1270823233277750269,0,Poor_Value
48547478,2,Excellent_Value
1306711566213897480,0,Poor_Value
1384844712437877470,1,Fair_Value
840484106050090897,0,Poor_Value
13938286,0,Poor_Value
6940354,2,Excellent_Value
969694725292107397,1,Fair_Value
46242191,2,Excellent_Value
