host_id,id,value_encoded,value_category
309729224,922463769813081886,1,Fair_Value
64646820,23685499,1,Fair_Value
147276739,51835616,0,Excellent_Value
81541738,592115950468356875,2,Poor_Value
38690778,10730343,1,Fair_Value
373042041,612541685960606428,2,Poor_Value
22064563,47858950,2,Poor_Value
655348071,1259596745338764469,2,Poor_Value
10042227,627149030443054810,0,Excellent_Value
674872898,1340962519511272680,2,Poor_Value
192937557,24231921,2,Poor_Value
501999278,1298569952417638240,1,Fair_Value
268186698,35835827,1,Fair_Value
9671674,33275159,1,Fair_Value
8875994,53739279,1,Fair_Value
106421622,1219719302068932510,0,Excellent_Value
59974254,24731067,2,Poor_Value
11526857,1249226931130139615,1,Fair_Value
543614202,1011008071940126560,1,Fair_Value
566911145,1349526441104369444,0,Excellent_Value
694377,46986918,1,Fair_Value
33085508,52321792,0,Excellent_Value
216643666,40430942,2,Poor_Value
120618382,698625444737837206,0,Excellent_Value
96162314,624636058489328594,0,Excellent_Value
231021347,30913907,0,Excellent_Value
510531908,875520129901771737,2,Poor_Value
181319620,1284146210180549453,1,Fair_Value
31308509,9477995,0,Excellent_Value
52178915,580089768690576767,1,Fair_Value
126644773,1354317045656367088,0,Excellent_Value
156337070,21514950,2,Poor_Value
351395739,1147099280790110350,2,Poor_Value
1865162,15512995,1,Fair_Value
7674546,14137959,1,Fair_Value
29286398,37806298,2,Poor_Value
43349223,841546042068465440,0,Excellent_Value
12098633,2368033,1,Fair_Value
21507682,1474143977410401416,0,Excellent_Value
73441220,52897273,0,Excellent_Value
19236286,952531874159906267,1,Fair_Value
8427887,15900116,2,Poor_Value
37874439,1457048002786993795,0,Excellent_Value
410094341,811398602658236927,2,Poor_Value
501999278,1374698334527416638,1,Fair_Value
141944806,26334587,1,Fair_Value
339697209,1049958054138525072,0,Excellent_Value
19584367,16497229,2,Poor_Value
9624153,3251105,1,Fair_Value
83149408,47304039,2,Poor_Value
4306242,819863,0,Excellent_Value
542041520,1010233150981819661,2,Poor_Value
790976,165967,0,Excellent_Value
698949219,1436979281736280774,2,Poor_Value
46519368,25554933,2,Poor_Value
108570290,1014582212562222744,2,Poor_Value
43230181,756745139257532486,0,Excellent_Value
357519386,680477490571814804,2,Poor_Value
401581193,739280037012316768,0,Excellent_Value
132514541,587728384232043912,1,Fair_Value
122063772,1077652680412720756,2,Poor_Value
874971,182504,1,Fair_Value
37353287,50150389,1,Fair_Value
130475208,18753894,2,Poor_Value
22541573,48241575,0,Excellent_Value
344091235,600736058638621628,2,Poor_Value
101775538,15747037,0,Excellent_Value
501999278,1130373136421903081,0,Excellent_Value
380870931,47424941,2,Poor_Value
29519411,1208270943800082065,0,Excellent_Value
2968051,53548944,2,Poor_Value
542041520,1018849762548435218,2,Poor_Value
569173169,1253931314517457944,2,Poor_Value
504891247,859987770573677520,0,Excellent_Value
32767116,806048506372898451,0,Excellent_Value
106933721,36266680,1,Fair_Value
96697376,51669425,2,Poor_Value
2399409,1382785752373224506,1,Fair_Value
495900269,837814205259938492,0,Excellent_Value
534890816,1308866115497472030,1,Fair_Value
703327770,1461613000827630706,2,Poor_Value
88168913,23074476,0,Excellent_Value
2044860,12918990,2,Poor_Value
36140663,14255278,0,Excellent_Value
450765852,1181945625394404300,2,Poor_Value
150014893,41045434,0,Excellent_Value
310192257,40173973,1,Fair_Value
267895362,40191265,1,Fair_Value
82919172,903518312133372167,0,Excellent_Value
11703073,1429057007687617509,2,Poor_Value
1291828,684141895484132129,0,Excellent_Value
38836,38452578,2,Poor_Value
142743896,1212979724638437002,2,Poor_Value
99638282,1113056517940468327,1,Fair_Value
582724423,1176216958266944353,2,Poor_Value
429013475,886448327027426205,2,Poor_Value
7805452,45788527,0,Excellent_Value
468914943,1023878157175519353,1,Fair_Value
50875203,857204454601647265,1,Fair_Value
508372863,923321185463797196,1,Fair_Value
278678460,37864340,0,Excellent_Value
2612268,1230195546336619036,1,Fair_Value
482174715,1363918474249764743,2,Poor_Value
8427887,41212056,2,Poor_Value
187933274,543657704886579323,1,Fair_Value
4808897,31652671,2,Poor_Value
1718095,2912402,2,Poor_Value
469250438,1073427621694139845,0,Excellent_Value
100671665,43458231,2,Poor_Value
410094341,811398355292922230,2,Poor_Value
468506406,736946434480553140,2,Poor_Value
113421970,16972806,0,Excellent_Value
49685469,44562619,1,Fair_Value
2676835,1180729727878655261,0,Excellent_Value
78293828,934094529006765951,0,Excellent_Value
50407207,1375002743551334017,1,Fair_Value
113421970,30154972,0,Excellent_Value
121958709,32618638,0,Excellent_Value
1525235,666010265796606656,0,Excellent_Value
326010257,48134791,1,Fair_Value
183605554,1381374052117155547,1,Fair_Value
27335724,11532945,0,Excellent_Value
584190002,1183402692662874036,0,Excellent_Value
702491099,1450809206264294336,1,Fair_Value
66083212,1294261738314621520,2,Poor_Value
499136264,1045006934019858775,1,Fair_Value
147276739,999559160883098028,0,Excellent_Value
107082058,675514126683818238,0,Excellent_Value
115849,27407557,0,Excellent_Value
15320680,3053045,2,Poor_Value
68258429,1469668930186799471,2,Poor_Value
5418098,854593854248977307,1,Fair_Value
8875994,18332138,0,Excellent_Value
1501859,289088,2,Poor_Value
390706460,1342782798355493524,0,Excellent_Value
2608908,531151,1,Fair_Value
416743155,1283603691611372278,1,Fair_Value
226555948,49038059,0,Excellent_Value
60443085,12041484,0,Excellent_Value
1331255,839965623170260559,0,Excellent_Value
80938027,19122601,0,Excellent_Value
9832430,1453744680466075492,1,Fair_Value
13658924,1346022699033451647,2,Poor_Value
82919172,1192737912696672799,0,Excellent_Value
542041520,1010417148487855455,2,Poor_Value
14996912,2936884,2,Poor_Value
343833995,1208008661762489473,2,Poor_Value
49677849,1328490877547286868,2,Poor_Value
403702270,51047707,0,Excellent_Value
171165482,28581962,1,Fair_Value
383029,1345806928871655297,2,Poor_Value
668631591,1426270102322164906,1,Fair_Value
868307,2620322,1,Fair_Value
102919018,866698812473886049,2,Poor_Value
210933477,50615899,1,Fair_Value
34531599,40949482,0,Excellent_Value
305345677,39777786,1,Fair_Value
14171159,20990167,2,Poor_Value
27446565,23904535,1,Fair_Value
9671674,33250702,0,Excellent_Value
10135,2188919,0,Excellent_Value
185107010,26032662,2,Poor_Value
59660340,971887885660199972,2,Poor_Value
389697794,808638648118246794,2,Poor_Value
23626101,14934208,0,Excellent_Value
62599517,658968179114614451,1,Fair_Value
149762458,32428289,0,Excellent_Value
139706382,598422465479048707,2,Poor_Value
14930271,4305303,0,Excellent_Value
812808,218006,2,Poor_Value
611216,642672,1,Fair_Value
6794769,1276131797020407913,1,Fair_Value
45743415,1302591676647211017,0,Excellent_Value
24266900,49775082,2,Poor_Value
28163311,49904448,0,Excellent_Value
109587935,24259502,1,Fair_Value
138194368,47596281,2,Poor_Value
116772075,46751715,1,Fair_Value
188173660,25432375,0,Excellent_Value
104401000,1375403283386775581,2,Poor_Value
25196982,6360976,0,Excellent_Value
564886673,1325479454728426937,1,Fair_Value
22252358,1223432740581454458,1,Fair_Value
303137606,50384491,2,Poor_Value
13408956,13430730,0,Excellent_Value
1608570,805915574261484136,2,Poor_Value
107434423,45324042,2,Poor_Value
333789199,42515202,1,Fair_Value
107434423,29843679,1,Fair_Value
16544127,1313945247314714653,1,Fair_Value
16717828,1350291329904038806,0,Excellent_Value
300083010,39130529,2,Poor_Value
45296800,1230154887514534289,2,Poor_Value
656192602,1514573736659144018,1,Fair_Value
3130819,20361695,2,Poor_Value
471113071,677442963896487036,1,Fair_Value
19926629,989319401630718472,2,Poor_Value
24095377,28053384,2,Poor_Value
2059233,32554173,2,Poor_Value
23579370,32362963,1,Fair_Value
5775724,1396592285603593715,1,Fair_Value
70722023,26276374,0,Excellent_Value
8336938,1395735690991054621,0,Excellent_Value
450765852,714464748173612419,2,Poor_Value
162531856,602907476923179816,2,Poor_Value
352616237,45973057,2,Poor_Value
5615582,747874810315124495,0,Excellent_Value
107434423,1326025119129619655,2,Poor_Value
64443919,21697677,2,Poor_Value
38190355,912865114378799312,1,Fair_Value
429429981,879664263576492455,1,Fair_Value
325593778,1437159579067118713,0,Excellent_Value
62655386,588627678011039327,2,Poor_Value
2141383,1350879932702618009,2,Poor_Value
458737559,917699972660087554,0,Excellent_Value
3017970,51712328,2,Poor_Value
10194928,48301776,1,Fair_Value
270834771,1230842131153645641,0,Excellent_Value
557076722,1080417627227473963,2,Poor_Value
2060012,857961086483891331,2,Poor_Value
492305565,824721040303225064,2,Poor_Value
492170624,842848860519516283,2,Poor_Value
1686240,1645724,2,Poor_Value
201397463,1287945865347215556,1,Fair_Value
874515,1650100,2,Poor_Value
330059133,1263290202219612100,1,Fair_Value
31937260,1111016315851554320,2,Poor_Value
234893241,1157482042958963089,1,Fair_Value
15008705,35336292,2,Poor_Value
330545970,1237367404645933171,2,Poor_Value
707545442,1467665947819155221,1,Fair_Value
340080088,694821766887845547,1,Fair_Value
27847266,954503472517352757,1,Fair_Value
737738,50549243,1,Fair_Value
140263966,768887203135188721,2,Poor_Value
219335040,39952962,0,Excellent_Value
534351791,968117079358595626,2,Poor_Value
442029804,699131140412566866,0,Excellent_Value
446820235,1141064235298976733,2,Poor_Value
480237365,1315536797171336153,2,Poor_Value
8735628,918162457422200844,0,Excellent_Value
62295887,823280632948499949,1,Fair_Value
100586872,21111630,0,Excellent_Value
264851694,43403011,1,Fair_Value
509915863,1101644983525503631,0,Excellent_Value
2503251,1004441060839974572,0,Excellent_Value
681402084,1368983756146119941,1,Fair_Value
503614009,1068392220618227378,2,Poor_Value
132386670,646494238088814446,1,Fair_Value
375566645,879027497265698815,0,Excellent_Value
200818212,29494202,2,Poor_Value
14383329,1514754162468694740,2,Poor_Value
3310631,702188150199494703,0,Excellent_Value
4542263,7239937,0,Excellent_Value
145727265,1379179493539546021,2,Poor_Value
163196474,32966226,0,Excellent_Value
123436073,45380601,1,Fair_Value
415840703,831285327472387448,1,Fair_Value
442029804,808620432023640997,1,Fair_Value
272191163,41910473,1,Fair_Value
39759525,47924635,0,Excellent_Value
22618879,28712636,1,Fair_Value
699580570,1467432336324059807,2,Poor_Value
508917946,1424786949213004738,2,Poor_Value
38209715,30272345,0,Excellent_Value
351395739,1152868487393288058,1,Fair_Value
542041520,1016276761287188369,2,Poor_Value
498905493,816691549937073206,0,Excellent_Value
270119516,36210645,0,Excellent_Value
571304113,1157264566541678693,1,Fair_Value
14645243,717330298903109504,1,Fair_Value
432939989,842947106435678546,1,Fair_Value
38690778,49092261,0,Excellent_Value
475669867,702818860563372712,1,Fair_Value
9092326,1263064217536098585,0,Excellent_Value
34531599,38103197,1,Fair_Value
73973311,960124515657434808,1,Fair_Value
1257432,833400394714397974,2,Poor_Value
218874085,36640071,1,Fair_Value
82919172,1393168833304805620,0,Excellent_Value
375566645,871228164841856288,0,Excellent_Value
3475472,11022426,0,Excellent_Value
29286398,11419036,1,Fair_Value
699580570,1467432315659916645,1,Fair_Value
576739896,1498508908982532228,1,Fair_Value
490117832,45267477,0,Excellent_Value
451720694,1060063866365019741,0,Excellent_Value
468914943,1498049074061625233,2,Poor_Value
57066133,43258720,2,Poor_Value
26501100,914630763493176124,2,Poor_Value
368616861,1262404790288936493,1,Fair_Value
8184593,978275,1,Fair_Value
70019808,1373936842787426027,1,Fair_Value
387032745,48013359,2,Poor_Value
6751852,29594605,1,Fair_Value
339697209,1030517270814933602,1,Fair_Value
326010257,689852158546218040,0,Excellent_Value
35914547,703551428174809465,0,Excellent_Value
21337159,36067613,2,Poor_Value
107434423,36342436,2,Poor_Value
50603993,1405092667445783815,0,Excellent_Value
580236,6335352,2,Poor_Value
218088604,35773458,0,Excellent_Value
120424676,48678298,0,Excellent_Value
25700506,1460273237776228676,2,Poor_Value
351395739,1055819131424804800,2,Poor_Value
302987199,43059936,2,Poor_Value
699926603,1438585328170230902,2,Poor_Value
10739989,14555746,0,Excellent_Value
542041520,1007868880878026470,2,Poor_Value
11786069,1491311077804251669,1,Fair_Value
509465622,873139345275744380,1,Fair_Value
20917748,39083504,1,Fair_Value
397511687,755078232644094567,2,Poor_Value
3901864,604446887254324767,2,Poor_Value
326010257,1279259381196689847,2,Poor_Value
45608374,13348624,0,Excellent_Value
476474223,708721776503129842,1,Fair_Value
9015124,934869295410835211,1,Fair_Value
446223859,567490356844535624,0,Excellent_Value
115372108,1285002330691757522,1,Fair_Value
140852400,608857593580123396,2,Poor_Value
442029804,1294334975198157220,1,Fair_Value
2350141,830576,2,Poor_Value
520966990,1487302912255483639,2,Poor_Value
364751852,1150048572593103078,1,Fair_Value
773616,19247885,0,Excellent_Value
111996185,31762328,2,Poor_Value
515551944,735407707150227760,1,Fair_Value
304523604,1197325072590718244,1,Fair_Value
95761469,1265302382327584423,1,Fair_Value
29123496,769703535447939559,2,Poor_Value
23751951,1337889132270051047,2,Poor_Value
690338037,1400626570370707660,0,Excellent_Value
456166670,1406803449470954973,1,Fair_Value
22931450,4417901,0,Excellent_Value
20485373,3952335,0,Excellent_Value
21788590,705862139983213980,0,Excellent_Value
96309245,17965243,2,Poor_Value
36364146,1183464673964729712,0,Excellent_Value
2648056,1089972552366687424,1,Fair_Value
463273585,1372855917093637328,1,Fair_Value
70722023,599282510275955875,0,Excellent_Value
122610497,1440036556298468958,1,Fair_Value
52178915,54187345,1,Fair_Value
44163524,8829170,0,Excellent_Value
55467200,1206582166072605864,2,Poor_Value
533234561,1394260732874219363,2,Poor_Value
3017970,872585226016168895,1,Fair_Value
66774876,13275046,2,Poor_Value
576739896,1498513786820484345,1,Fair_Value
44785982,749810468849278167,0,Excellent_Value
405088582,50191488,0,Excellent_Value
466663446,723399827113684579,1,Fair_Value
7869789,880013572604779258,1,Fair_Value
163339428,1114681822423881272,2,Poor_Value
17770025,7871918,0,Excellent_Value
874515,3303256,2,Poor_Value
5805679,26003720,1,Fair_Value
557671515,1409111531310372593,0,Excellent_Value
681534187,1401676511103019446,0,Excellent_Value
4185643,52246702,1,Fair_Value
52178915,38077792,1,Fair_Value
506899297,1510539541309096475,0,Excellent_Value
72353478,1425699616255548846,1,Fair_Value
594839920,1218374752811026336,0,Excellent_Value
103884979,36139589,1,Fair_Value
326010257,47955001,1,Fair_Value
535498374,1254407493139981072,0,Excellent_Value
1229762,314368,2,Poor_Value
184257649,24408036,2,Poor_Value
2955590,29610600,1,Fair_Value
443028522,899346666264349453,2,Poor_Value
157999191,747305922972021172,0,Excellent_Value
405441167,1237087276196865768,1,Fair_Value
671952925,1397478235288573859,2,Poor_Value
70722023,37719997,0,Excellent_Value
91390220,16665819,1,Fair_Value
37132023,7083553,2,Poor_Value
214354441,1189046368664639319,0,Excellent_Value
504891247,845121453119228260,0,Excellent_Value
68174480,1440773796732419857,1,Fair_Value
39870876,7602806,0,Excellent_Value
25457305,6283858,0,Excellent_Value
8336938,816603182042799935,2,Poor_Value
309730457,41785579,1,Fair_Value
535498374,1247897581908466614,0,Excellent_Value
4431809,1513445821638975350,0,Excellent_Value
152405886,1095150634044106443,2,Poor_Value
1393328,22972604,0,Excellent_Value
42730520,1492043488706087702,1,Fair_Value
140340485,50155395,0,Excellent_Value
160626481,1413179685262982401,1,Fair_Value
86375941,711489327057223031,0,Excellent_Value
262539146,36245950,2,Poor_Value
7426517,24162068,2,Poor_Value
3017970,726764723374651841,2,Poor_Value
22012010,52405558,1,Fair_Value
19175151,841313324863264876,2,Poor_Value
2676835,1128096927840820211,2,Poor_Value
122352522,18840972,1,Fair_Value
502034331,852397306676923247,0,Excellent_Value
184293232,1313842670742679435,1,Fair_Value
96248814,626005720768819385,1,Fair_Value
4200720,797668,0,Excellent_Value
442029804,965980066576967747,1,Fair_Value
6689021,11741776,2,Poor_Value
52178915,53192747,1,Fair_Value
434269687,53627212,0,Excellent_Value
468914943,821112507533247923,1,Fair_Value
20364955,765607313105454031,0,Excellent_Value
10981379,12754090,1,Fair_Value
713734260,1488632747310645511,1,Fair_Value
113421970,1434909880990718751,0,Excellent_Value
43349223,47728938,0,Excellent_Value
270119323,36201584,2,Poor_Value
6580059,668742553470361844,2,Poor_Value
203829399,28384050,2,Poor_Value
44000486,50766152,0,Excellent_Value
8516687,1425557952326543251,1,Fair_Value
975389,50472097,2,Poor_Value
507423,43258778,0,Excellent_Value
121916709,45971535,0,Excellent_Value
149508948,53366945,1,Fair_Value
43349223,43324814,0,Excellent_Value
5317770,600854547422607779,2,Poor_Value
37049,10578,2,Poor_Value
27621760,1513177186572623207,0,Excellent_Value
445856348,565936117775894946,1,Fair_Value
188875252,839670591861560022,2,Poor_Value
259771881,34412290,2,Poor_Value
287019125,38300847,2,Poor_Value
2855121,11852151,1,Fair_Value
8836914,690193375801701189,0,Excellent_Value
23911462,32531823,2,Poor_Value
316202062,1441505062839159985,1,Fair_Value
438954808,1388665549407487161,1,Fair_Value
35672112,30371494,2,Poor_Value
676997065,1353208581518721174,1,Fair_Value
8959661,14261559,1,Fair_Value
542601220,1010930264108912889,2,Poor_Value
5564373,15328373,2,Poor_Value
16476603,1272658880644340309,1,Fair_Value
391966955,48584558,2,Poor_Value
836116,1190508321972482040,2,Poor_Value
120618382,966147596921892328,0,Excellent_Value
560233193,1340835123675297925,1,Fair_Value
235733994,1258917481254235461,2,Poor_Value
22508856,4567108,1,Fair_Value
53491505,10390318,1,Fair_Value
66677613,45547596,0,Excellent_Value
128312500,1217702067179643621,0,Excellent_Value
219716837,1243623260121363154,2,Poor_Value
48631242,907377234208046860,2,Poor_Value
26127384,6027216,1,Fair_Value
215446,10550345,2,Poor_Value
98894458,1499581470510980610,2,Poor_Value
505885773,851522486085081440,1,Fair_Value
69441089,31016770,1,Fair_Value
156086844,23085849,2,Poor_Value
259091235,34318432,0,Excellent_Value
82919172,1263184645520133214,0,Excellent_Value
481004924,723951206952025879,1,Fair_Value
45328089,567707349170032262,0,Excellent_Value
191959400,44021456,2,Poor_Value
8585109,51453206,0,Excellent_Value
694297646,1416106352578250987,0,Excellent_Value
144787183,1172473013810781780,0,Excellent_Value
8959661,42123743,0,Excellent_Value
701076945,1445742177592646523,1,Fair_Value
23049155,958724825725900298,0,Excellent_Value
391964118,1324014176841342716,0,Excellent_Value
72419946,629553384796900189,1,Fair_Value
167037749,1395122463825758801,2,Poor_Value
52178915,682048072778172493,1,Fair_Value
122610497,847270379273202509,2,Poor_Value
229250762,30554922,1,Fair_Value
654352198,1255238380729673023,2,Poor_Value
107811635,951815096309814375,2,Poor_Value
469579771,1051033458892245777,2,Poor_Value
504891247,845194016354386232,0,Excellent_Value
384556054,765977275840417597,1,Fair_Value
482174715,808621315547371207,2,Poor_Value
598809017,1233545303994826819,1,Fair_Value
20037498,6884454,1,Fair_Value
74053005,745022738071046792,1,Fair_Value
370838667,45745768,0,Excellent_Value
5960567,1084068,2,Poor_Value
94537999,1476281106490455915,0,Excellent_Value
2172763,437385,1,Fair_Value
2872169,624238249806327544,0,Excellent_Value
214744848,618649901302980266,0,Excellent_Value
195907671,26066769,0,Excellent_Value
50848774,931050621747697645,2,Poor_Value
565729915,1124871792836247465,1,Fair_Value
107434423,1341275595146387453,2,Poor_Value
85950697,26281070,2,Poor_Value
874515,3303184,2,Poor_Value
78736190,1391361452690570399,0,Excellent_Value
127368596,740910420057247186,2,Poor_Value
698724177,1434071392977630143,1,Fair_Value
407594747,1132674677754361167,1,Fair_Value
5836827,6336315,0,Excellent_Value
7413885,39061848,1,Fair_Value
11526857,1420501998925920714,0,Excellent_Value
19364894,8272458,2,Poor_Value
656192602,1504429431019772503,0,Excellent_Value
6193953,19683945,0,Excellent_Value
71034539,42294071,2,Poor_Value
57166926,803207216477152743,0,Excellent_Value
258005,49248632,0,Excellent_Value
66274411,719781873635526115,2,Poor_Value
699580416,1467408847682560845,2,Poor_Value
351670899,45070069,0,Excellent_Value
501999278,1013738740859835855,1,Fair_Value
70722023,33021652,0,Excellent_Value
2795746,658013923247357188,0,Excellent_Value
65643340,9650878,1,Fair_Value
23619709,12048412,1,Fair_Value
339697209,962343758225754453,0,Excellent_Value
113742220,770372409850851894,1,Fair_Value
4186016,7072662,2,Poor_Value
390706460,1392817439740763115,0,Excellent_Value
574943579,1145937067549090151,0,Excellent_Value
3017970,45993442,1,Fair_Value
431522034,1436478586704900707,0,Excellent_Value
4152942,43789407,2,Poor_Value
337960,21177827,1,Fair_Value
5775724,1395251555295772035,1,Fair_Value
125164836,22958145,0,Excellent_Value
73973311,47938901,1,Fair_Value
130954997,1422102844882246964,2,Poor_Value
32804253,40973960,0,Excellent_Value
148317758,1465666939887151186,2,Poor_Value
270127613,602790709485507874,2,Poor_Value
29821475,51521830,2,Poor_Value
389697794,808638270915912099,2,Poor_Value
167143,3479568,2,Poor_Value
1154836,12156553,2,Poor_Value
6942833,51559817,0,Excellent_Value
350024670,43791549,1,Fair_Value
442646177,1162328449740608546,1,Fair_Value
4635300,43275745,2,Poor_Value
545799519,1466723449431643719,1,Fair_Value
8336938,42815871,0,Excellent_Value
45743415,1485889168564409010,0,Excellent_Value
25519858,42755668,0,Excellent_Value
501999514,920162913174056731,1,Fair_Value
436360685,938049294257484772,2,Poor_Value
261277038,1363975115006617974,1,Fair_Value
157999191,612614125749763363,0,Excellent_Value
535574466,659527376080280911,1,Fair_Value
303118342,54166285,1,Fair_Value
131663221,862393154086480226,0,Excellent_Value
98183371,23944100,0,Excellent_Value
1257432,563843577948094280,2,Poor_Value
12799281,873208459141322616,0,Excellent_Value
1269274,42044647,2,Poor_Value
542041520,1016818775562861047,1,Fair_Value
501999514,904420720678228114,1,Fair_Value
3017970,49860821,2,Poor_Value
8959661,41980218,0,Excellent_Value
304523604,53183566,2,Poor_Value
34073051,6516402,1,Fair_Value
415840703,879799805453417238,1,Fair_Value
499662709,982605443690500327,0,Excellent_Value
167037749,1484849528730449419,2,Poor_Value
138709596,1060942186831595709,0,Excellent_Value
499662709,848683915902690311,0,Excellent_Value
316290370,1357211881959305484,1,Fair_Value
410713743,1208052018063601857,2,Poor_Value
563629544,1122455354437585151,1,Fair_Value
351395739,1120966016205538943,2,Poor_Value
3142348,888310,1,Fair_Value
43050384,50365548,0,Excellent_Value
117655502,940732562000087813,0,Excellent_Value
113606063,750137261415465372,0,Excellent_Value
1292892,1066097,0,Excellent_Value
32721630,49669707,0,Excellent_Value
127367,175102,0,Excellent_Value
81256324,1333645879191506848,2,Poor_Value
546099040,1022874295745998352,1,Fair_Value
573654119,1405363921823669637,1,Fair_Value
581578358,1388582882057465690,0,Excellent_Value
701076945,1445742158959262388,2,Poor_Value
141944806,26334584,1,Fair_Value
43453992,50581810,1,Fair_Value
262539146,34825103,2,Poor_Value
56731063,1482805576786374527,0,Excellent_Value
38190355,912865104464153126,0,Excellent_Value
371705444,1278607608749626220,1,Fair_Value
177040046,914708507604589419,2,Poor_Value
4657890,1490819989544749590,1,Fair_Value
501999278,1142699312524696160,2,Poor_Value
216480693,28935882,0,Excellent_Value
502034331,1385693018146878459,1,Fair_Value
190162889,25165776,0,Excellent_Value
123081611,1413231636435324266,2,Poor_Value
103884979,17011295,1,Fair_Value
2605749,725512018961080463,1,Fair_Value
244335863,745782895232014034,2,Poor_Value
681534187,1373601606994221734,0,Excellent_Value
17313954,688328569588645214,2,Poor_Value
279277148,1490158531079903750,0,Excellent_Value
383029,1233677152890241820,2,Poor_Value
22489463,791302059565306954,0,Excellent_Value
24708935,4807817,0,Excellent_Value
3019550,49028433,0,Excellent_Value
305791246,39780009,0,Excellent_Value
677524515,1507380076421979294,2,Poor_Value
147276739,1414680060743469085,0,Excellent_Value
157999191,612613675454699875,0,Excellent_Value
58406768,27803399,1,Fair_Value
74464387,1200896436690424168,1,Fair_Value
576739896,1204627657989800839,1,Fair_Value
575651953,1148740113142093563,1,Fair_Value
9994201,642190429940615962,2,Poor_Value
52178915,1037350262563555640,1,Fair_Value
64646820,32717018,2,Poor_Value
10779823,772004805028556628,2,Poor_Value
3958328,1369896490170918421,2,Poor_Value
5153588,5970775,1,Fair_Value
64579077,15220043,2,Poor_Value
107434423,48326392,2,Poor_Value
5009045,20424542,0,Excellent_Value
175969733,26171533,0,Excellent_Value
330231,816849292948023117,1,Fair_Value
82765650,16997620,2,Poor_Value
3004228,23416391,2,Poor_Value
435802424,595614939103177833,0,Excellent_Value
482174715,1282993727173387118,0,Excellent_Value
70722023,24065926,0,Excellent_Value
19869324,1043651903492233760,1,Fair_Value
752347,1255672191297509671,2,Poor_Value
706383017,1461868993178203583,2,Poor_Value
17230383,47476769,1,Fair_Value
9624153,2418835,2,Poor_Value
401278868,1276206729648610880,0,Excellent_Value
121784457,48089204,2,Poor_Value
117385687,1490235960942209334,2,Poor_Value
215746618,51232901,2,Poor_Value
70355617,12867501,2,Poor_Value
10537870,19691947,2,Poor_Value
537926667,1366045662359982784,2,Poor_Value
457927551,621694376334515341,2,Poor_Value
44077561,1015575457846291712,2,Poor_Value
29882720,35310143,1,Fair_Value
1923745,1343781390232300318,2,Poor_Value
43349223,1278216206690448997,0,Excellent_Value
457803630,621071033093123904,0,Excellent_Value
693169266,1415260713085432684,2,Poor_Value
499662709,1401550333420243257,1,Fair_Value
344028351,1307288497557927824,0,Excellent_Value
47662934,881912553940351154,0,Excellent_Value
47928015,21320936,0,Excellent_Value
2357283,1183299334598565041,0,Excellent_Value
433054118,53608768,0,Excellent_Value
25519858,21784016,0,Excellent_Value
542041520,1016239409860611940,2,Poor_Value
34456464,1309602427417216005,0,Excellent_Value
542041520,1017546615200440873,1,Fair_Value
26183694,6207741,1,Fair_Value
57713978,711816567899873025,1,Fair_Value
395318064,1339332919558306929,0,Excellent_Value
50389567,1477232913757035141,1,Fair_Value
23719876,5039986,1,Fair_Value
1327805,566260893661341086,2,Poor_Value
512362823,1023307553893225309,1,Fair_Value
82919172,881299897586108015,0,Excellent_Value
83533926,764482042035936160,1,Fair_Value
2676835,1222075967739270340,0,Excellent_Value
682847909,1371381115038160256,0,Excellent_Value
251255,900706006037079417,2,Poor_Value
504891247,845136763541966482,0,Excellent_Value
2112291,424846,2,Poor_Value
699580416,1467408953036371724,2,Poor_Value
8836914,765602022730771420,0,Excellent_Value
93714995,15873231,1,Fair_Value
492170624,879877795501558050,0,Excellent_Value
109925524,16637501,1,Fair_Value
112579087,1111025342739667082,0,Excellent_Value
1431374,662827920658340071,2,Poor_Value
35070241,565979273860166802,0,Excellent_Value
182547,1471923658142855598,2,Poor_Value
543748196,1447962438451622048,2,Poor_Value
289907487,41196176,2,Poor_Value
455350758,900749824465212986,2,Poor_Value
2711732,23121061,1,Fair_Value
29286398,1389956114763082705,2,Poor_Value
24378496,10985925,2,Poor_Value
442029804,808620727013740390,1,Fair_Value
182682615,24230206,2,Poor_Value
407386163,844538397646976262,0,Excellent_Value
134577004,1215250116537269348,1,Fair_Value
17239555,757318067970948547,1,Fair_Value
172392238,49817438,2,Poor_Value
113715212,863350170991474220,2,Poor_Value
417666,3205059,0,Excellent_Value
8280568,7034114,1,Fair_Value
542041520,1051740405975224015,2,Poor_Value
2761772,43565930,0,Excellent_Value
442698855,1140798460603947665,1,Fair_Value
379541476,48512663,2,Poor_Value
22732995,932209742187108060,0,Excellent_Value
99542736,54231080,1,Fair_Value
559886181,1141284626297726620,1,Fair_Value
21649075,4172114,0,Excellent_Value
301775154,1299520001532716365,2,Poor_Value
270083233,711691023198093994,0,Excellent_Value
491372270,781464572813370689,0,Excellent_Value
38690778,10730496,0,Excellent_Value
34959478,22371737,0,Excellent_Value
499662709,840637606444024898,0,Excellent_Value
16649758,940594030090632413,1,Fair_Value
487734730,833441699637560857,1,Fair_Value
310936946,40621128,2,Poor_Value
681534187,1401698400564484746,0,Excellent_Value
666556615,1313288468527432815,0,Excellent_Value
305791246,1129148854971596057,0,Excellent_Value
395318064,53155292,1,Fair_Value
93714995,15957963,1,Fair_Value
107434423,53745975,2,Poor_Value
