id,value_category,target_encoded
1285798018724224187,Excellent_Value,2
1285800588134014321,Fair_Value,1
1286456691378401381,Poor_Value,0
1286690483797711885,Fair_Value,1
1287011171010686975,Poor_Value,0
1287042706946962404,Excellent_Value,2
1287312807126537556,Poor_Value,0
1287352522192529549,Fair_Value,1
1287389821439656446,Excellent_Value,2
1287650819664382116,Excellent_Value,2
1287697771970512513,Fair_Value,1
1287710906349057079,Poor_Value,0
1287721965805293920,Fair_Value,1
1287764687166545823,Fair_Value,1
1287768640292862447,Excellent_Value,2
1287790106225607761,Excellent_Value,2
1287945020054353580,Fair_Value,1
1287945865347215556,Excellent_Value,2
1287990624781459985,Fair_Value,1
1288073213012019100,Poor_Value,0
1288604977074581621,Poor_Value,0
1288642802554216652,Fair_Value,1
1288737935175925854,Poor_Value,0
1288762014279262038,Poor_Value,0
1288811954033727789,Excellent_Value,2
1288901819832072106,Excellent_Value,2
1289104509247287599,Excellent_Value,2
1289129680169537820,Fair_Value,1
1289159183653626079,Fair_Value,1
1289167811211550606,Fair_Value,1
1289208118195601717,Excellent_Value,2
1289222115905702322,Poor_Value,0
1289225313478300985,Excellent_Value,2
1289240926003624958,Poor_Value,0
1289396935356585413,Poor_Value,0
1289413225740926483,Excellent_Value,2
1289484011282663928,Excellent_Value,2
1289937179508267814,Fair_Value,1
1290093207481401038,Fair_Value,1
1290093840299895079,Poor_Value,0
1290137677783339115,Fair_Value,1
1290207972145010528,Fair_Value,1
1290254361100941168,Poor_Value,0
1290277664312984903,Poor_Value,0
1290695554635031498,Poor_Value,0
1290718337558837615,Fair_Value,1
1290752152388691562,Poor_Value,0
1290769510444373633,Poor_Value,0
1290923616329729435,Poor_Value,0
1290965008975171998,Poor_Value,0
1291001509362474694,Excellent_Value,2
1291373998857339320,Excellent_Value,2
1291610931386355788,Fair_Value,1
1291644874117140339,Fair_Value,1
1291654869199974098,Fair_Value,1
1291677231272612422,Fair_Value,1
1292116682166066523,Poor_Value,0
1292209244024793211,Excellent_Value,2
1292229085475580317,Excellent_Value,2
1292296345808136331,Fair_Value,1
1292436018453074162,Fair_Value,1
1292461734843263948,Poor_Value,0
1292780160643569110,Excellent_Value,2
1292815283062108321,Poor_Value,0
1292838829340753400,Poor_Value,0
1292994596233945945,Poor_Value,0
1292999975138680895,Poor_Value,0
1293122893062727909,Poor_Value,0
1293135904846030242,Poor_Value,0
1293512945938240502,Fair_Value,1
1293583539063185328,Excellent_Value,2
1293634319827646430,Excellent_Value,2
1293637417466112264,Poor_Value,0
1293642486898775241,Poor_Value,0
1293649224030948525,Poor_Value,0
1293650636636851876,Excellent_Value,2
1293664991969642605,Poor_Value,0
1293679082467418405,Fair_Value,1
1293731370977948831,Poor_Value,0
1293738880237403080,Fair_Value,1
1293898018718039105,Poor_Value,0
1294238385296963190,Poor_Value,0
1294261738314621520,Excellent_Value,2
1294275902525475076,Poor_Value,0
1294307670462906030,Poor_Value,0
1294322789655490584,Poor_Value,0
1294325047381290624,Poor_Value,0
1294325400710788119,Poor_Value,0
1294325746120634727,Poor_Value,0
1294326080457014294,Poor_Value,0
1294326422557115299,Poor_Value,0
1294326803163038540,Poor_Value,0
1294334338554339946,Poor_Value,0
1294334975198157220,Poor_Value,0
1294336142130437030,Poor_Value,0
1294336366602611469,Poor_Value,0
1294342268790491607,Poor_Value,0
1294342686677633552,Poor_Value,0
1294343043947856269,Poor_Value,0
1294343399246682828,Poor_Value,0
1294343758540546757,Poor_Value,0
1294344726040053841,Poor_Value,0
1294345082845995349,Poor_Value,0
1294352695744170350,Poor_Value,0
1294353079761635443,Poor_Value,0
1294353558959163867,Poor_Value,0
1294355228975596733,Poor_Value,0
1294358364766638851,Poor_Value,0
1294456650168450256,Excellent_Value,2
1294638302847521231,Fair_Value,1
1294655943650276431,Poor_Value,0
1294842321786260282,Excellent_Value,2
1295048268951540225,Fair_Value,1
1295107697705906268,Poor_Value,0
1295134936581435489,Poor_Value,0
1295749157940937354,Poor_Value,0
1295848424659008210,Excellent_Value,2
1296543775816237959,Fair_Value,1
1296588497618943070,Excellent_Value,2
1297375281180499726,Excellent_Value,2
1297524257216241731,Poor_Value,0
1297871972771483603,Fair_Value,1
1297960021207058842,Fair_Value,1
1297973609035999754,Fair_Value,1
1297980093590004794,Poor_Value,0
1298030105705633741,Fair_Value,1
1298046855234222564,Excellent_Value,2
1298062389596386828,Fair_Value,1
1298231758339353163,Poor_Value,0
1298533735209622505,Fair_Value,1
1298566128088807945,Fair_Value,1
1298566128157787958,Fair_Value,1
1298566131635713385,Fair_Value,1
1298566134713027155,Fair_Value,1
1298569952417638240,Fair_Value,1
1298581557751562395,Excellent_Value,2
1298581987555147697,Fair_Value,1
1298581988684601890,Fair_Value,1
1298581992795484516,Fair_Value,1
1298614921567737067,Fair_Value,1
1298614921911753254,Fair_Value,1
1298614928734624215,Fair_Value,1
1298614929370694666,Fair_Value,1
1298614932170689098,Fair_Value,1
1298614941293437614,Fair_Value,1
1298614952320482794,Fair_Value,1
1298614955114619295,Fair_Value,1
1298615052744502947,Fair_Value,1
1298615054196101674,Fair_Value,1
1298615058105855979,Fair_Value,1
1298619741642903891,Fair_Value,1
1298633449648436582,Fair_Value,1
1298643805613943426,Poor_Value,0
1298654351167649895,Poor_Value,0
1298680497023860674,Poor_Value,0
1298700337714412602,Fair_Value,1
1298762104576883901,Poor_Value,0
1299005962364714612,Excellent_Value,2
1299287658554490581,Excellent_Value,2
1299334932000821793,Fair_Value,1
1299394838564937239,Excellent_Value,2
1299421147441707922,Poor_Value,0
1299429125490326686,Poor_Value,0
1299485121707991828,Excellent_Value,2
1299505395662874470,Poor_Value,0
1299520001532716365,Poor_Value,0
1299562658713842820,Fair_Value,1
1299673514333611430,Excellent_Value,2
1299673991257262615,Fair_Value,1
1300061527560961267,Poor_Value,0
1300194826425390923,Excellent_Value,2
1300254309000298388,Fair_Value,1
1300444874628397962,Fair_Value,1
1300692914195814224,Poor_Value,0
1300755849496560741,Fair_Value,1
1300795374095390916,Excellent_Value,2
1300807715868319062,Excellent_Value,2
1300887997663720354,Excellent_Value,2
1300934484063337189,Fair_Value,1
1300941164001479153,Fair_Value,1
1301008206013404136,Poor_Value,0
1301033942691803848,Poor_Value,0
1301168209712061814,Excellent_Value,2
1301696694278390003,Poor_Value,0
1301869162519951662,Poor_Value,0
1301908863583064039,Excellent_Value,2
1302014927641472591,Excellent_Value,2
1302188658225932642,Poor_Value,0
1302268380113865603,Poor_Value,0
1302435929425773419,Poor_Value,0
1302453618714640132,Poor_Value,0
1302459737842394024,Poor_Value,0
1302473840375454227,Poor_Value,0
1302494026553431907,Fair_Value,1
1302591676647211017,Excellent_Value,2
1303042900495492644,Fair_Value,1
1303058972903861911,Excellent_Value,2
1303076972335414841,Excellent_Value,2
1303374558668551338,Poor_Value,0
1303682058473852961,Poor_Value,0
1303791448721807929,Fair_Value,1
1303830934059979622,Fair_Value,1
1303933676341034577,Fair_Value,1
1303983161667203111,Excellent_Value,2
1303996341985377747,Excellent_Value,2
1304207995903678450,Poor_Value,0
1304395458085801914,Excellent_Value,2
1304488478116131468,Fair_Value,1
1304558204750273167,Poor_Value,0
1304620291280962704,Poor_Value,0
1305223560459665339,Fair_Value,1
1305231337344740427,Excellent_Value,2
1305265817490090802,Poor_Value,0
1305294138003900716,Excellent_Value,2
1305343646562765499,Poor_Value,0
1305467367410400671,Excellent_Value,2
1305700040823527325,Excellent_Value,2
1305700518859935208,Poor_Value,0
1305853331883621728,Fair_Value,1
1305855004550428437,Fair_Value,1
1305889197670768795,Excellent_Value,2
1305968513415310016,Poor_Value,0
1306094737523892069,Poor_Value,0
1306711566213897480,Poor_Value,0
1306748963246914152,Poor_Value,0
1306766120551188855,Excellent_Value,2
1306769451670600295,Fair_Value,1
1306784684237882254,Poor_Value,0
1306960776734997113,Fair_Value,1
1307288497557927824,Fair_Value,1
1307330374160959264,Poor_Value,0
1307616464455137909,Fair_Value,1
1307694507097568166,Excellent_Value,2
1308078887867481279,Excellent_Value,2
1308110709729021516,Poor_Value,0
1308179612416621468,Excellent_Value,2
1308258305696826525,Fair_Value,1
1308273220525009945,Fair_Value,1
1308276832324266649,Poor_Value,0
1308361036362363337,Poor_Value,0
1308497637704142592,Excellent_Value,2
1308729580600998808,Excellent_Value,2
1308797612489982322,Excellent_Value,2
1308866115497472030,Poor_Value,0
1308918702192318220,Fair_Value,1
1309041588288243570,Fair_Value,1
1309103515558061655,Fair_Value,1
1309414547799602458,Excellent_Value,2
1309602427417216005,Excellent_Value,2
1309653775811063856,Poor_Value,0
1309670544313148404,Poor_Value,0
1309884616854306312,Poor_Value,0
1310193278933096069,Excellent_Value,2
1310214953310144863,Excellent_Value,2
1310228222977616357,Fair_Value,1
1310251029767379836,Poor_Value,0
1310332650115319810,Poor_Value,0
1310348738879958487,Poor_Value,0
1310426891237185483,Excellent_Value,2
1310586651296223308,Excellent_Value,2
1310865818001615665,Poor_Value,0
1310904106181127465,Excellent_Value,2
1310913430133434188,Fair_Value,1
1311027197949610311,Excellent_Value,2
1311032297429988203,Fair_Value,1
1311107915538039956,Fair_Value,1
1311746625796200277,Excellent_Value,2
1311787364632363517,Fair_Value,1
1311789728996838004,Excellent_Value,2
1311796091321291045,Excellent_Value,2
1311798756872061099,Excellent_Value,2
1311801445799581324,Fair_Value,1
1311804390403116994,Excellent_Value,2
1312346502962129965,Excellent_Value,2
1312386233416110323,Fair_Value,1
1312534876534676647,Fair_Value,1
1312702925542008278,Fair_Value,1
1312711891944630564,Fair_Value,1
1313130733646653073,Excellent_Value,2
1313133603526114385,Excellent_Value,2
1313137745565165937,Excellent_Value,2
1313145755465803931,Excellent_Value,2
1313147880898708124,Excellent_Value,2
1313149314228830562,Excellent_Value,2
1313288468447051240,Fair_Value,1
1313288468527432815,Fair_Value,1
1313288642644340232,Fair_Value,1
1313295930403803708,Poor_Value,0
1313826524742521619,Poor_Value,0
1313842670742679435,Fair_Value,1
1313843554082885239,Excellent_Value,2
1313908057709638604,Poor_Value,0
1313935198775893566,Poor_Value,0
1313945247314714653,Poor_Value,0
1313951512968407517,Fair_Value,1
1313992758362793806,Poor_Value,0
1314480295879373799,Poor_Value,0
1314524308336996792,Excellent_Value,2
1314548782714692847,Poor_Value,0
1314593316939291396,Fair_Value,1
1314702816410587422,Poor_Value,0
1314716838875587453,Fair_Value,1
1314723267153807008,Poor_Value,0
1314892787839891131,Fair_Value,1
1315221513992912880,Fair_Value,1
1315222269646125424,Poor_Value,0
1315301630834179167,Excellent_Value,2
1315382998459207277,Poor_Value,0
1316084998625264707,Poor_Value,0
1316173587656133168,Poor_Value,0
1316177558767459995,Fair_Value,1
1316177559155383743,Poor_Value,0
1316177788281533511,Fair_Value,1
1316181903727971372,Fair_Value,1
1316185023643996097,Poor_Value,0
1316185334370807013,Fair_Value,1
1316185503085905273,Fair_Value,1
1316185663289924110,Fair_Value,1
1316186525661395817,Fair_Value,1
1316246303145447807,Fair_Value,1
1316411052704588200,Fair_Value,1
1316824711855198670,Poor_Value,0
1316841413676497184,Fair_Value,1
1316855860538035563,Fair_Value,1
1316886019012327399,Excellent_Value,2
1316901054200798232,Fair_Value,1
1317011715411416344,Fair_Value,1
1317013215826275310,Fair_Value,1
1317424446590812388,Poor_Value,0
1317495262720430348,Fair_Value,1
1317619278104865860,Excellent_Value,2
1317624022480531524,Fair_Value,1
1317807595862921583,Excellent_Value,2
1317808339121050952,Excellent_Value,2
1318241505613050488,Fair_Value,1
1318255081207997341,Fair_Value,1
1318291238184726299,Fair_Value,1
1318303088391087032,Poor_Value,0
1318897507516976490,Poor_Value,0
1319583396296870084,Excellent_Value,2
1320303871487172513,Excellent_Value,2
1320377110774178183,Poor_Value,0
1320381717057763140,Poor_Value,0
1320383504705939302,Poor_Value,0
1320400286630146695,Excellent_Value,2
1320439908056670721,Poor_Value,0
1320447142872566106,Fair_Value,1
1320464487055413180,Poor_Value,0
1320525987524353906,Poor_Value,0
1320970788160789101,Poor_Value,0
1321126416530816699,Poor_Value,0
1321171844551721121,Excellent_Value,2
1321192811421132902,Poor_Value,0
1321228666682641138,Excellent_Value,2
1321237379068619465,Poor_Value,0
1321239608327098149,Poor_Value,0
1321255235672214548,Poor_Value,0
1321261402477639947,Excellent_Value,2
1321480484293366978,Poor_Value,0
1321992224847692112,Excellent_Value,2
1322145961737687919,Poor_Value,0
1322430144758097700,Excellent_Value,2
1322535385835196700,Poor_Value,0
1322537128084289307,Fair_Value,1
1323127810411129430,Poor_Value,0
1323298384132836572,Fair_Value,1
1323365595991341571,Fair_Value,1
1323455369840474357,Excellent_Value,2
1323500230059651349,Excellent_Value,2
1323652941822469080,Poor_Value,0
1323689108362208206,Poor_Value,0
1323967104276190547,Excellent_Value,2
1323999526512781166,Excellent_Value,2
1324014176841342716,Poor_Value,0
1324030149960491289,Fair_Value,1
1324605885470921799,Poor_Value,0
1324612983538642364,Poor_Value,0
1324612985841525829,Poor_Value,0
1324614935335355900,Poor_Value,0
1324616184816640039,Poor_Value,0
1324788907909115888,Fair_Value,1
1324910678053219017,Excellent_Value,2
1325110831408362531,Excellent_Value,2
1325387226575028909,Fair_Value,1
1325479454728426937,Fair_Value,1
1325743455125644429,Fair_Value,1
1325877840087564221,Excellent_Value,2
1325904743217359918,Excellent_Value,2
1326153665286441479,Fair_Value,1
1326173970752434656,Fair_Value,1
1326174012692851162,Poor_Value,0
1326337746594914657,Excellent_Value,2
1326346590780750633,Poor_Value,0
1326869136854982028,Poor_Value,0
1326870873637665192,Poor_Value,0
1327584621739870196,Poor_Value,0
1327729450958499476,Excellent_Value,2
1328287260877198996,Poor_Value,0
1328308074527728729,Excellent_Value,2
1328378274584991928,Poor_Value,0
1329042436910732128,Poor_Value,0
1329082887121857774,Excellent_Value,2
1329150411679746655,Poor_Value,0
1329287966496535218,Fair_Value,1
1329362044537167043,Excellent_Value,2
1329372472462277675,Poor_Value,0
1329387550183463606,Excellent_Value,2
1329733482695677661,Poor_Value,0
1329815473675568653,Fair_Value,1
1329912266152488260,Fair_Value,1
1329980991648896405,Fair_Value,1
1329988639785746203,Poor_Value,0
1330024875799645550,Excellent_Value,2
1330103001316749457,Fair_Value,1
1330132893032036401,Poor_Value,0
1330519591956302658,Fair_Value,1
1330552847946649501,Poor_Value,0
1330643729151163655,Fair_Value,1
1330766709626469946,Fair_Value,1
1330802167502645199,Excellent_Value,2
1331241119509183297,Fair_Value,1
1331393361990793441,Excellent_Value,2
1331411168078673798,Excellent_Value,2
1331412772853325165,Fair_Value,1
1331895358080636298,Fair_Value,1
1331980517097484181,Excellent_Value,2
1332069977822110827,Poor_Value,0
1332070724750085411,Poor_Value,0
1332071121302440243,Poor_Value,0
1332071512707997143,Poor_Value,0
1332276643889741754,Poor_Value,0
1332625307583414107,Poor_Value,0
1333598592088090174,Poor_Value,0
1333632450219170735,Poor_Value,0
1333645879191506848,Poor_Value,0
1333756689836611714,Excellent_Value,2
1333858623298167906,Poor_Value,0
1334161333136685825,Poor_Value,0
1334275030396848968,Fair_Value,1
1334282007442749755,Fair_Value,1
1334300879920597641,Poor_Value,0
1334394413017496344,Fair_Value,1
1334753034613165020,Fair_Value,1
1334753038589462420,Poor_Value,0
1334754631110827118,Poor_Value,0
1334754640818509510,Poor_Value,0
1334759267193010226,Fair_Value,1
1334776071151463393,Fair_Value,1
1334776073402707468,Fair_Value,1
1334786155895732029,Fair_Value,1
1334786157289076848,Fair_Value,1
1334789178263506323,Fair_Value,1
1334789184589384393,Fair_Value,1
1334809070576042456,Excellent_Value,2
1334941439398499906,Poor_Value,0
1334963163014161427,Fair_Value,1
1335009711996187370,Fair_Value,1
1335019456273714634,Poor_Value,0
1335056826659569342,Excellent_Value,2
1335060399066494502,Fair_Value,1
1335114636474487239,Excellent_Value,2
1335125553593130101,Fair_Value,1
1335186355931890923,Excellent_Value,2
1335730560502441522,Fair_Value,1
1335740852923485830,Excellent_Value,2
1335750719569306509,Poor_Value,0
1335832425190622653,Poor_Value,0
1336147895270019090,Excellent_Value,2
1336254596909080213,Fair_Value,1
1336308938141004492,Fair_Value,1
1336355497700956378,Fair_Value,1
1336362693983675371,Poor_Value,0
1336390645472027934,Excellent_Value,2
1337033795287133385,Poor_Value,0
1337170309597208302,Poor_Value,0
1337174055091974752,Excellent_Value,2
1337180500633890227,Excellent_Value,2
1337335292481291246,Excellent_Value,2
1337790481299341074,Fair_Value,1
1337889132270051047,Fair_Value,1
1338002383675277354,Poor_Value,0
1338052484886900043,Poor_Value,0
1338120791023771154,Poor_Value,0
1338439235332372726,Fair_Value,1
1338721915332417895,Excellent_Value,2
1338741796036473192,Excellent_Value,2
1339244711464577338,Fair_Value,1
1339332919558306929,Excellent_Value,2
1339462903086087290,Excellent_Value,2
1339938025967024530,Fair_Value,1
1339958472572006683,Fair_Value,1
1339970245821397450,Poor_Value,0
1340022343996653158,Poor_Value,0
1340043960266629998,Excellent_Value,2
1340073914084022197,Fair_Value,1
1340639201476143492,Excellent_Value,2
1340835123675297925,Poor_Value,0
1340865809690619657,Excellent_Value,2
1341642041920895487,Excellent_Value,2
1341660631234881010,Excellent_Value,2
1341682263125686785,Poor_Value,0
1341784517782303479,Fair_Value,1
1341875841386230679,Excellent_Value,2
1342278677757892757,Excellent_Value,2
1342303921484370848,Poor_Value,0
1342313569014050032,Excellent_Value,2
1342323624211608077,Fair_Value,1
1342331790807058087,Poor_Value,0
1342347860799318565,Excellent_Value,2
1342782715510151171,Excellent_Value,2
1342782798355493524,Excellent_Value,2
1342831139276039766,Excellent_Value,2
1342943700541522558,Excellent_Value,2
1343149156921968038,Poor_Value,0
1343160383623390693,Poor_Value,0
1343192670341133016,Excellent_Value,2
1343195818104828510,Excellent_Value,2
1343276366305158955,Excellent_Value,2
1343594988379964875,Excellent_Value,2
1343596858380911267,Excellent_Value,2
1343764459054757355,Fair_Value,1
1344223349338482352,Fair_Value,1
1344376978634281649,Excellent_Value,2
1344407283066413749,Poor_Value,0
1344410858905120871,Fair_Value,1
1344451506605625972,Excellent_Value,2
1344474686863645799,Excellent_Value,2
1344539821011581442,Poor_Value,0
1344572575374456725,Excellent_Value,2
1344694902952802081,Fair_Value,1
1345003550791804809,Poor_Value,0
1345105004238500897,Poor_Value,0
1345115932735840744,Fair_Value,1
1345200566007153422,Fair_Value,1
1345271080397588915,Poor_Value,0
1345285068600232738,Fair_Value,1
1345313514179592976,Poor_Value,0
1345353608391529194,Poor_Value,0
1345387465767431705,Fair_Value,1
1345657004047536246,Poor_Value,0
1345763969929792529,Excellent_Value,2
1345883028440811010,Excellent_Value,2
1346011158466352697,Fair_Value,1
1346022699033451647,Poor_Value,0
1346337839426259271,Excellent_Value,2
1346344168157663798,Excellent_Value,2
1346357642799546837,Fair_Value,1
1346543912919180325,Excellent_Value,2
1346673563052722370,Fair_Value,1
1346784935463495295,Poor_Value,0
1346934728623928721,Poor_Value,0
1347099859870368982,Excellent_Value,2
1347114502028680470,Fair_Value,1
1347130527112085362,Excellent_Value,2
1347163307616693253,Poor_Value,0
1347427365488803736,Excellent_Value,2
1347912534932284579,Excellent_Value,2
1347954803069224375,Poor_Value,0
1348180863944135307,Fair_Value,1
1348202810952672677,Poor_Value,0
1348686444232931811,Poor_Value,0
1348687633229879890,Fair_Value,1
1348847266489909678,Excellent_Value,2
1348850383849316430,Poor_Value,0
1348864249150256108,Fair_Value,1
1348889391046456172,Excellent_Value,2
1348895379303242098,Excellent_Value,2
1348913124620262946,Excellent_Value,2
1348918371520785634,Excellent_Value,2
1349338775815932560,Excellent_Value,2
1349389839531274176,Fair_Value,1
1349405938975328895,Fair_Value,1
1349517695897797082,Excellent_Value,2
1349526441104369444,Fair_Value,1
1349533005306557689,Poor_Value,0
1349560678198198770,Poor_Value,0
1349805559741117244,Excellent_Value,2
1349863550660323084,Excellent_Value,2
1349998471746951149,Fair_Value,1
1350267595545222160,Excellent_Value,2
1350291329904038806,Poor_Value,0
1350351407326031887,Fair_Value,1
1350474746888028527,Fair_Value,1
1350654215615289615,Poor_Value,0
1350716106388143338,Excellent_Value,2
1350807253595703368,Fair_Value,1
1350865184521066196,Fair_Value,1
1350901426862494982,Poor_Value,0
1350929273476396630,Poor_Value,0
1350951085584922176,Poor_Value,0
1351001506475332594,Poor_Value,0
1351421884960083758,Excellent_Value,2
1351598216627820091,Poor_Value,0
1351612350623614770,Fair_Value,1
1351612446713529066,Fair_Value,1
1351714827916782764,Fair_Value,1
1352090917108498936,Fair_Value,1
1352301153550818720,Fair_Value,1
1352352512239728798,Excellent_Value,2
1352435467849804910,Fair_Value,1
1352468608838638845,Excellent_Value,2
1353112743374481995,Fair_Value,1
1353117049767116134,Excellent_Value,2
1353208581518721174,Poor_Value,0
1353428745220842239,Fair_Value,1
1353738730355263216,Fair_Value,1
1353817843021020640,Excellent_Value,2
1354018186801927133,Excellent_Value,2
1354020667607998729,Poor_Value,0
1354027160246155730,Excellent_Value,2
1354545567686483190,Excellent_Value,2
1354551021580913853,Excellent_Value,2
1354600056390017859,Excellent_Value,2
1354662710281836828,Excellent_Value,2
1354685022874939314,Excellent_Value,2
1354704741846891440,Excellent_Value,2
1354713594162662220,Fair_Value,1
1354746361128727742,Fair_Value,1
1355183574643908838,Fair_Value,1
1355217173049105241,Poor_Value,0
1355254827483670308,Fair_Value,1
1355302291633979500,Poor_Value,0
1355302347291533616,Poor_Value,0
1355310302584552413,Fair_Value,1
1355315617671211254,Poor_Value,0
1355471944876155832,Poor_Value,0
1355705525274931010,Poor_Value,0
1355706674467274571,Poor_Value,0
1355920709517779418,Poor_Value,0
1355969696923175706,Poor_Value,0
1356075112425884727,Excellent_Value,2
1356569939315958800,Excellent_Value,2
1356745741931249437,Fair_Value,1
1357211881959305484,Fair_Value,1
1357681700344370784,Poor_Value,0
1358041712561131485,Poor_Value,0
1358065958171421677,Fair_Value,1
1358080080226468467,Excellent_Value,2
1358149740616027258,Poor_Value,0
1358176027895163825,Poor_Value,0
1358373778754777462,Excellent_Value,2
1358848679909998602,Fair_Value,1
1358855867762654760,Fair_Value,1
1358910158699042795,Excellent_Value,2
1358915482244964030,Excellent_Value,2
1359478926737201389,Fair_Value,1
1359508424318197119,Poor_Value,0
1359549798386746616,Poor_Value,0
1359589731087587583,Poor_Value,0
1359627542475316908,Excellent_Value,2
1359653529615814458,Poor_Value,0
1359664274034062393,Poor_Value,0
1360004881065465269,Poor_Value,0
1360355547625915401,Poor_Value,0
1360357076559317474,Excellent_Value,2
1360385657603058468,Excellent_Value,2
1360440304541834362,Fair_Value,1
1360873642455998922,Excellent_Value,2
1360993671639959443,Excellent_Value,2
1361022859391099350,Excellent_Value,2
1361127441803935550,Excellent_Value,2
1361133458470513260,Poor_Value,0
1361170636237356492,Excellent_Value,2
1361177923911764834,Fair_Value,1
1361187949503386491,Excellent_Value,2
1361270324368651268,Excellent_Value,2
1361282853371698327,Fair_Value,1
1361287425809269706,Excellent_Value,2
1361292211980498581,Excellent_Value,2
1361628200387264481,Excellent_Value,2
1361660293566262249,Excellent_Value,2
1361664283344745701,Excellent_Value,2
1361757541213499128,Fair_Value,1
1361826366277271356,Fair_Value,1
1362303447352867506,Poor_Value,0
1362410407285359577,Poor_Value,0
1362482489876791978,Excellent_Value,2
1362594220751013921,Excellent_Value,2
1362687380161573727,Poor_Value,0
1362730038647900329,Excellent_Value,2
1363238956395886762,Fair_Value,1
1363319656382310084,Fair_Value,1
1363449389003376567,Fair_Value,1
1363457077435826037,Poor_Value,0
1363875532591719531,Poor_Value,0
1363955433139188970,Excellent_Value,2
1363975115006617974,Poor_Value,0
1364014543747809218,Excellent_Value,2
1364023646648889324,Poor_Value,0
1364054631525043378,Poor_Value,0
1364109937793958154,Fair_Value,1
1364415236429540353,Excellent_Value,2
1364485591271398388,Fair_Value,1
1364498551147982979,Fair_Value,1
1364523326961420942,Poor_Value,0
1364632035364956692,Poor_Value,0
1364649686301202850,Excellent_Value,2
1364696936694962067,Poor_Value,0
1364698674667798229,Poor_Value,0
1364761200265259562,Excellent_Value,2
1364798917608299772,Excellent_Value,2
1364837500743154693,Excellent_Value,2
1364884936124054123,Fair_Value,1
1364941886061558364,Fair_Value,1
1364969723223726209,Fair_Value,1
1365260104029927756,Excellent_Value,2
1365377015322830794,Excellent_Value,2
1365557210148128826,Poor_Value,0
1365605281576503388,Fair_Value,1
1365612288881334242,Poor_Value,0
1365946871160160192,Fair_Value,1
1365947457870945494,Fair_Value,1
1365952256037029095,Fair_Value,1
1365962737549290550,Excellent_Value,2
1365969139765559053,Poor_Value,0
1365990086324933066,Fair_Value,1
1365994160972029464,Poor_Value,0
1366020157866102710,Poor_Value,0
1366029101859690566,Excellent_Value,2
1366045662359982784,Poor_Value,0
1366080108027393368,Fair_Value,1
1366101447026125414,Poor_Value,0
1366132741796818048,Poor_Value,0
1366220724444179334,Excellent_Value,2
1366248214153196918,Excellent_Value,2
1366276218039222078,Excellent_Value,2
1366459487284926886,Fair_Value,1
1366739913462194942,Fair_Value,1
1366748600285892222,Poor_Value,0
1366903878749875134,Poor_Value,0
1367415698992228434,Excellent_Value,2
1367510373018627585,Excellent_Value,2
1367629623084510822,Poor_Value,0
1367778820989775172,Fair_Value,1
1367809573505899869,Poor_Value,0
1367851292638094005,Excellent_Value,2
1367852555985719399,Excellent_Value,2
1368377936070205196,Fair_Value,1
1368419329148262333,Poor_Value,0
1368453263161131237,Poor_Value,0
1368453652118687202,Fair_Value,1
1368454405822478498,Poor_Value,0
1368454766294229529,Poor_Value,0
1368455146653794401,Poor_Value,0
1368837602843420838,Poor_Value,0
1368905591339480308,Poor_Value,0
1368920901244025630,Poor_Value,0
1368924667703421062,Fair_Value,1
1368962641610321926,Excellent_Value,2
1368978660670407690,Poor_Value,0
1368983755383352289,Fair_Value,1
1368983756146119941,Fair_Value,1
1368983762961949295,Poor_Value,0
1368983764689080664,Fair_Value,1
1368993888984710205,Excellent_Value,2
1369099063254390170,Fair_Value,1
1369100901965655430,Poor_Value,0
1369197176590515594,Poor_Value,0
1369219467831482072,Poor_Value,0
1369602077477221474,Fair_Value,1
1369614378658741662,Excellent_Value,2
1369681653034895077,Excellent_Value,2
1369714425594209617,Excellent_Value,2
1369781725505804755,Poor_Value,0
1369849693448590087,Poor_Value,0
1369887309723099952,Poor_Value,0
1369892973670964070,Fair_Value,1
1370344319218362277,Poor_Value,0
1370390065249661230,Excellent_Value,2
1370405688397620126,Poor_Value,0
1370426880178538205,Poor_Value,0
1370478718946421298,Excellent_Value,2
1370500961872119075,Excellent_Value,2
1370537721184354968,Excellent_Value,2
1370577036260061883,Poor_Value,0
1370577084607709636,Poor_Value,0
1370577107818123216,Poor_Value,0
1370666798133498321,Poor_Value,0
1370667144762544478,Poor_Value,0
1370709305941593788,Excellent_Value,2
1371011277899594997,Fair_Value,1
1371031250093266552,Excellent_Value,2
1371092269025777791,Excellent_Value,2
1371147810878242333,Excellent_Value,2
1371180435797698999,Excellent_Value,2
1371198913141610111,Fair_Value,1
1371323545917689409,Poor_Value,0
1371333668175496560,Excellent_Value,2
1371344911967260856,Excellent_Value,2
1371381115038160256,Fair_Value,1
1371580997315344936,Poor_Value,0
1371731673453444788,Poor_Value,0
1371799474385616724,Poor_Value,0
1371892888492795215,Fair_Value,1
1371975756619877025,Poor_Value,0
1371977279457181299,Fair_Value,1
1371983343613138903,Poor_Value,0
1372141197275176105,Fair_Value,1
1372243739627908885,Excellent_Value,2
1372610288118268173,Poor_Value,0
1372671529888797709,Poor_Value,0
1372855917093637328,Fair_Value,1
1372957444253946091,Excellent_Value,2
1373252425097952768,Excellent_Value,2
1373414149781866300,Excellent_Value,2
1373546369116169673,Excellent_Value,2
1373968078335720056,Fair_Value,1
1373978662266652014,Excellent_Value,2
